Experiment:, 2023-12-15
Start date:, Friday, December 15, 2023
Start time:, 2:22:04 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
209.3331, -0.7795814, -1.279166e-06, , -0.0002873679, 1, 6
209.9998, -0.7694833, -1.276517e-06, , -0.0002882189, 1, 6
210.6665, -0.7598585, -1.273711e-06, , -0.000289068, 1, 6
211.3331, -0.7497605, -1.270905e-06, , -0.0002899153, 1, 6
211.9998, -0.7396624, -1.267788e-06, , -0.0002907605, 1, 6
212.6665, -0.7297221, -1.265138e-06, , -0.0002916039, 1, 6
213.3331, -0.7199395, -1.262177e-06, , -0.0002924454, 1, 6
213.9998, -0.7096837, -1.258904e-06, , -0.0002932846, 1, 6
214.6665, -0.6999012, -1.255942e-06, , -0.0002941219, 1, 6
215.3331, -0.6894875, -1.253293e-06, , -0.0002949575, 1, 6
215.9998, -0.6798628, -1.250331e-06, , -0.000295791, 1, 6
216.6665, -0.6696069, -1.24659e-06, , -0.0002966221, 1, 6
217.3331, -0.6598244, -1.243785e-06, , -0.0002974512, 1, 6
217.9998, -0.6498841, -1.240823e-06, , -0.0002982785, 1, 6
218.6664, -0.6399438, -1.237862e-06, , -0.0002991037, 1, 6
219.3331, -0.6298457, -1.2349e-06, , -0.000299927, 1, 6
219.9998, -0.6199054, -1.231939e-06, , -0.0003007483, 1, 6
220.6664, -0.6098073, -1.228666e-06, , -0.0003015674, 1, 6
221.3331, -0.599867, -1.225237e-06, , -0.0003023842, 1, 6
221.9998, -0.5897689, -1.222275e-06, , -0.000303199, 1, 6
222.6664, -0.5796708, -1.219002e-06, , -0.0003040117, 1, 6
223.3331, -0.5698883, -1.215729e-06, , -0.0003048222, 1, 6
223.9998, -0.559948, -1.212612e-06, , -0.0003056306, 1, 6
224.6664, -0.5500077, -1.209339e-06, , -0.0003064368, 1, 6
225.3331, -0.5399096, -1.206221e-06, , -0.000307241, 1, 6
225.9998, -0.5298115, -1.202792e-06, , -0.0003080428, 1, 6
226.6664, -0.5198712, -1.199675e-06, , -0.0003088426, 1, 6
227.3331, -0.5097731, -1.19609e-06, , -0.00030964, 1, 6
227.9998, -0.4987283, -1.192661e-06, , -0.0003104351, 1, 6
228.6664, -0.4891036, -1.189388e-06, , -0.000311228, 1, 6
229.3331, -0.4788477, -1.186115e-06, , -0.0003120188, 1, 6
229.9998, -0.4690652, -1.182841e-06, , -0.0003128074, 1, 6
230.6664, -0.4591249, -1.179256e-06, , -0.0003135935, 1, 6
231.3331, -0.4490268, -1.175827e-06, , -0.0003143774, 1, 6
231.9998, -0.4390865, -1.172398e-06, , -0.000315159, 1, 6
232.6664, -0.4291462, -1.168813e-06, , -0.0003159382, 1, 6
233.3331, -0.4192059, -1.165384e-06, , -0.0003167151, 1, 6
233.9998, -0.4091078, -1.161799e-06, , -0.0003174897, 1, 6
234.6664, -0.3991675, -1.158371e-06, , -0.0003182619, 1, 6
235.3331, -0.3887538, -1.154318e-06, , -0.0003190314, 1, 6
235.9998, -0.3789713, -1.150733e-06, , -0.0003197986, 1, 6
236.6664, -0.3688732, -1.147304e-06, , -0.0003205635, 1, 6
237.3331, -0.3590907, -1.143875e-06, , -0.000321326, 1, 6
237.9998, -0.3491504, -1.140134e-06, , -0.0003220862, 1, 6
238.6664, -0.3393679, -1.136393e-06, , -0.0003228438, 1, 6
239.3331, -0.3292698, -1.132964e-06, , -0.0003235991, 1, 6
239.9998, -0.3191717, -1.128756e-06, , -0.0003243516, 1, 6
240.6664, -0.3090736, -1.125015e-06, , -0.0003251016, 1, 6
241.3331, -0.2992911, -1.121119e-06, , -0.000325849, 1, 6
241.9998, -0.2890352, -1.117378e-06, , -0.0003265939, 1, 6
242.6664, -0.2792527, -1.113793e-06, , -0.0003273364, 1, 6
243.3331, -0.2691546, -1.109585e-06, , -0.0003280761, 1, 6
243.9998, -0.2590565, -1.105376e-06, , -0.0003288131, 1, 6
244.6664, -0.2488006, -1.101635e-06, , -0.0003295475, 1, 6
245.3331, -0.2378678, -1.097271e-06, , -0.000330279, 2, 6
245.9998, -0.2278554, -1.093219e-06, , -0.0003310078, 2, 6
246.6664, -0.2177956, -1.08901e-06, , -0.0003317338, 2, 6
247.3331, -0.2077674, -1.084958e-06, , -0.0003324571, 2, 6
247.9998, -0.1976919, -1.080282e-06, , -0.0003331773, 2, 6
248.6664, -0.1875376, -1.076073e-06, , -0.0003338947, 2, 6
249.3331, -0.1776355, -1.071865e-06, , -0.0003346093, 2, 6
249.9998, -0.1675916, -1.066877e-06, , -0.0003353205, 2, 6
250.6664, -0.157658, -1.062045e-06, , -0.0003360285, 2, 6
251.3331, -0.1475037, -1.05659e-06, , -0.0003367329, 2, 6
251.9997, -0.1375858, -1.050667e-06, , -0.0003374334, 2, 6
252.6664, -0.1275419, -1.043809e-06, , -0.0003381293, 2, 6
253.3331, -0.1173402, -1.035548e-06, , -0.0003388196, 2, 6
253.9997, -0.1072332, -1.026352e-06, , -0.0003395039, 2, 6
254.6664, -0.09722077, -1.014662e-06, , -0.0003401803, 2, 6
