Experiment:, 2023-12-15
Start date:, Friday, December 15, 2023
Start time:, 2:22:04 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
535.3328, -1.621983, -1.486623e-06, , -0.0007199727, 1, 6
535.9995, -1.612042, -1.484285e-06, , -0.0007209622, 1, 6
536.6661, -1.601944, -1.48148e-06, , -0.0007219499, 1, 6
537.3328, -1.592162, -1.479142e-06, , -0.0007229359, 1, 6
537.9995, -1.581906, -1.476804e-06, , -0.0007239205, 1, 6
538.6661, -1.572123, -1.474622e-06, , -0.0007249035, 1, 6
539.3328, -1.561868, -1.472595e-06, , -0.0007258853, 1, 6
539.9995, -1.551927, -1.471037e-06, , -0.000726866, 1, 6
540.6661, -1.541987, -1.468855e-06, , -0.0007278452, 1, 6
541.3328, -1.532047, -1.466517e-06, , -0.0007288229, 1, 6
541.9995, -1.521949, -1.464179e-06, , -0.000729799, 1, 6
542.6661, -1.512008, -1.461996e-06, , -0.0007307737, 1, 6
543.3328, -1.502068, -1.459814e-06, , -0.0007317469, 1, 6
543.9995, -1.492285, -1.457632e-06, , -0.0007327186, 1, 6
544.6661, -1.482187, -1.455606e-06, , -0.0007336891, 1, 6
545.3328, -1.472089, -1.4528e-06, , -0.0007346576, 1, 6
545.9995, -1.461202, -1.450462e-06, , -0.0007356245, 1, 6
546.6661, -1.451262, -1.448125e-06, , -0.00073659, 1, 6
547.3328, -1.441164, -1.446254e-06, , -0.0007375541, 1, 6
547.9995, -1.431066, -1.444072e-06, , -0.0007385169, 1, 6
548.6661, -1.421283, -1.441266e-06, , -0.0007394777, 1, 6
549.3328, -1.411028, -1.439084e-06, , -0.0007404371, 1, 6
549.9995, -1.401087, -1.436746e-06, , -0.0007413949, 1, 6
550.6661, -1.390989, -1.435032e-06, , -0.0007423516, 1, 6
551.3328, -1.381207, -1.432694e-06, , -0.0007433067, 1, 6
551.9994, -1.371266, -1.430044e-06, , -0.0007442601, 1, 6
552.6661, -1.361168, -1.427394e-06, , -0.0007452117, 1, 6
553.3328, -1.35107, -1.425368e-06, , -0.0007461619, 1, 6
553.9994, -1.341287, -1.42303e-06, , -0.0007471106, 1, 6
554.6661, -1.331189, -1.420848e-06, , -0.0007480578, 1, 6
555.3328, -1.321249, -1.41851e-06, , -0.0007490035, 1, 6
555.9994, -1.311309, -1.416016e-06, , -0.0007499475, 1, 6
556.6661, -1.301526, -1.413366e-06, , -0.0007508898, 1, 6
557.3328, -1.291428, -1.410561e-06, , -0.0007518301, 1, 6
557.9994, -1.281172, -1.408067e-06, , -0.0007527688, 1, 6
558.6661, -1.271074, -1.406197e-06, , -0.0007537063, 1, 6
559.3328, -1.261292, -1.403079e-06, , -0.0007546417, 1, 6
559.9994, -1.251036, -1.400897e-06, , -0.0007555756, 1, 6
560.6661, -1.241096, -1.399027e-06, , -0.0007565083, 1, 6
561.3328, -1.231155, -1.396533e-06, , -0.0007574394, 1, 6
561.9994, -1.221373, -1.393883e-06, , -0.0007583686, 1, 6
562.6661, -1.210959, -1.391078e-06, , -0.0007592959, 1, 6
563.3328, -1.201334, -1.388896e-06, , -0.0007602219, 1, 6
563.9994, -1.191236, -1.386714e-06, , -0.0007611464, 1, 6
564.6661, -1.181454, -1.384531e-06, , -0.0007620694, 1, 6
565.3328, -1.171513, -1.38157e-06, , -0.0007629904, 1, 6
565.9994, -1.161573, -1.379232e-06, , -0.0007639099, 1, 6
566.6661, -1.151317, -1.376894e-06, , -0.0007648278, 1, 6
567.3328, -1.140588, -1.374556e-06, , -0.0007657442, 1, 6
567.9994, -1.130332, -1.37175e-06, , -0.0007666587, 1, 6
568.6661, -1.120392, -1.369256e-06, , -0.0007675716, 1, 6
569.3328, -1.110451, -1.36723e-06, , -0.000768483, 1, 6
569.9994, -1.100669, -1.364581e-06, , -0.0007693928, 1, 6
570.6661, -1.090571, -1.362243e-06, , -0.0007703009, 1, 6
571.3328, -1.080631, -1.359437e-06, , -0.0007712072, 1, 6
571.9994, -1.070533, -1.356943e-06, , -0.0007721118, 1, 6
572.6661, -1.06075, -1.354605e-06, , -0.0007730149, 1, 6
573.3328, -1.050494, -1.352111e-06, , -0.0007739163, 1, 6
573.9994, -1.040712, -1.349306e-06, , -0.0007748159, 1, 6
574.6661, -1.030614, -1.346968e-06, , -0.0007757138, 1, 6
575.3328, -1.020831, -1.344474e-06, , -0.0007766102, 1, 6
575.9994, -1.010575, -1.341513e-06, , -0.0007775045, 1, 6
576.6661, -1.000635, -1.339019e-06, , -0.0007783971, 1, 6
577.3328, -0.9905367, -1.336525e-06, , -0.0007792882, 1, 6
577.9994, -0.9805965, -1.333563e-06, , -0.0007801772, 1, 6
578.6661, -0.9706562, -1.331225e-06, , -0.0007810647, 1, 6
579.3328, -0.9607159, -1.32842e-06, , -0.0007819503, 1, 6
579.9994, -0.9507755, -1.32577e-06, , -0.0007828342, 1, 6
580.6661, -0.9406775, -1.32312e-06, , -0.0007837163, 1, 6
581.3328, -0.9305794, -1.320159e-06, , -0.0007845964, 1, 6
581.9994, -0.9206391, -1.317665e-06, , -0.0007854748, 1, 6
582.6661, -0.9106988, -1.315015e-06, , -0.0007863514, 1, 6
583.3328, -0.9007585, -1.312366e-06, , -0.0007872264, 1, 6
583.9994, -0.8908181, -1.309872e-06, , -0.0007880996, 1, 6
584.6661, -0.8810356, -1.30691e-06, , -0.0007889709, 1, 6
585.3327, -0.8707798, -1.304728e-06, , -0.0007898407, 1, 6
585.9994, -0.8608394, -1.301923e-06, , -0.0007907086, 1, 6
586.6661, -0.8507414, -1.299273e-06, , -0.0007915748, 1, 6
587.3327, -0.8409588, -1.296467e-06, , -0.0007924392, 1, 6
587.9994, -0.830703, -1.293662e-06, , -0.0007933016, 1, 6
588.6661, -0.8199738, -1.2907e-06, , -0.000794162, 1, 6
589.3327, -0.8097179, -1.288206e-06, , -0.0007950208, 1, 6
589.9994, -0.7999353, -1.284933e-06, , -0.0007958775, 1, 6
590.6661, -0.7896795, -1.282128e-06, , -0.0007967323, 1, 6
591.3327, -0.7797392, -1.279478e-06, , -0.0007975852, 1, 6
591.9994, -0.7696411, -1.276517e-06, , -0.0007984362, 1, 6
592.6661, -0.7598585, -1.273555e-06, , -0.0007992852, 1, 6
593.3327, -0.7499182, -1.270905e-06, , -0.0008001325, 1, 6
593.9994, -0.739978, -1.2681e-06, , -0.0008009779, 1, 6
594.6661, -0.7298799, -1.265294e-06, , -0.0008018215, 1, 6
595.3327, -0.7199395, -1.262177e-06, , -0.0008026629, 1, 6
595.9994, -0.7096837, -1.259215e-06, , -0.0008035024, 1, 6
596.6661, -0.6997434, -1.256254e-06, , -0.0008043399, 1, 6
597.3327, -0.6898031, -1.253293e-06, , -0.0008051754, 1, 6
597.9994, -0.6800206, -1.250487e-06, , -0.000806009, 1, 6
598.6661, -0.6697647, -1.247214e-06, , -0.0008068405, 1, 6
599.3327, -0.6598244, -1.244096e-06, , -0.0008076699, 1, 6
599.9994, -0.6497263, -1.241291e-06, , -0.0008084975, 1, 6
600.6661, -0.6399438, -1.238018e-06, , -0.0008093228, 1, 6
601.3327, -0.6296879, -1.234745e-06, , -0.000810146, 1, 6
601.9994, -0.6199054, -1.231783e-06, , -0.0008109672, 1, 6
602.6661, -0.6096495, -1.228666e-06, , -0.0008117863, 1, 6
603.3327, -0.599867, -1.225393e-06, , -0.0008126032, 1, 6
603.9994, -0.5896111, -1.222431e-06, , -0.0008134182, 1, 6
604.6661, -0.5796708, -1.219158e-06, , -0.0008142309, 1, 6
605.3327, -0.5695727, -1.216041e-06, , -0.0008150416, 1, 6
605.9994, -0.5597902, -1.212923e-06, , -0.0008158502, 1, 6
606.6661, -0.5500077, -1.20965e-06, , -0.0008166567, 1, 6
607.3327, -0.5400674, -1.206377e-06, , -0.0008174609, 1, 6
607.9994, -0.5298115, -1.203416e-06, , -0.0008182632, 1, 6
608.6661, -0.5200289, -1.200142e-06, , -0.0008190633, 1, 6
609.3327, -0.5097731, -1.196869e-06, , -0.0008198612, 1, 6
609.9994, -0.4990439, -1.193596e-06, , -0.0008206569, 1, 6
610.6661, -0.4891036, -1.190323e-06, , -0.0008214505, 1, 6
611.3327, -0.4791633, -1.186738e-06, , -0.0008222417, 1, 6
611.9994, -0.4690652, -1.183465e-06, , -0.0008230306, 1, 6
612.6661, -0.4592827, -1.179724e-06, , -0.0008238171, 1, 6
613.3327, -0.4490268, -1.176295e-06, , -0.0008246013, 1, 6
613.9994, -0.4390865, -1.17271e-06, , -0.0008253831, 1, 6
614.6661, -0.4289884, -1.169125e-06, , -0.0008261625, 1, 6
615.3327, -0.4190481, -1.165852e-06, , -0.0008269398, 1, 6
615.9994, -0.40895, -1.162111e-06, , -0.0008277145, 1, 6
616.6661, -0.3990097, -1.158682e-06, , -0.0008284869, 1, 6
617.3327, -0.3885961, -1.154786e-06, , -0.0008292568, 1, 6
617.9994, -0.3788135, -1.151357e-06, , -0.0008300244, 1, 6
618.666, -0.3687154, -1.147616e-06, , -0.0008307894, 1, 6
619.3327, -0.3587751, -1.144031e-06, , -0.0008315521, 1, 6
619.9994, -0.3488348, -1.14029e-06, , -0.0008323123, 1, 6
620.666, -0.3390523, -1.136705e-06, , -0.0008330701, 1, 6
621.3327, -0.3289542, -1.132964e-06, , -0.0008338254, 1, 6
621.9994, -0.3190139, -1.129068e-06, , -0.0008345781, 1, 6
622.666, -0.3087581, -1.125483e-06, , -0.0008353285, 1, 6
623.3327, -0.2988177, -1.12143e-06, , -0.0008360761, 1, 6
623.9994, -0.2888774, -1.11769e-06, , -0.0008368212, 1, 6
624.666, -0.2789371, -1.113793e-06, , -0.0008375637, 1, 6
625.3327, -0.268839, -1.10974e-06, , -0.0008383036, 1, 6
625.9994, -0.2590565, -1.105844e-06, , -0.0008390408, 1, 6
626.666, -0.2489584, -1.101947e-06, , -0.0008397754, 1, 6
627.3327, -0.2377259, -1.097739e-06, , -0.0008405073, 2, 6
627.9994, -0.2277923, -1.093686e-06, , -0.0008412364, 2, 6
628.666, -0.2178429, -1.089478e-06, , -0.0008419627, 2, 6
629.3327, -0.2076413, -1.085269e-06, , -0.0008426862, 2, 6
629.9994, -0.1975973, -1.080905e-06, , -0.0008434068, 2, 6
630.666, -0.1875849, -1.076541e-06, , -0.0008441245, 2, 6
631.3327, -0.1774148, -1.071865e-06, , -0.0008448391, 2, 6
631.9994, -0.1674024, -1.067189e-06, , -0.0008455506, 2, 6
632.666, -0.1575003, -1.062045e-06, , -0.0008462585, 2, 6
633.3327, -0.1474879, -1.056746e-06, , -0.0008469631, 2, 6
633.9994, -0.1374912, -1.050823e-06, , -0.0008476636, 2, 6
634.666, -0.1274788, -1.043965e-06, , -0.0008483596, 2, 6
635.3327, -0.1171983, -1.03586e-06, , -0.0008490502, 2, 6
635.9994, -0.107249, -1.026352e-06, , -0.0008497344, 2, 6
636.666, -0.09726808, -1.014662e-06, , -0.0008504108, 2, 6
