Experiment:, LINEAR
Start date:, Friday, December 15, 2023
Start time:, 2:37:35 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
341.9997, -0.6708692, -1.247526e-06, , -0.0004637163, 1, 6
342.6663, -0.6610866, -1.24472e-06, , -0.0004645461, 1, 6
343.333, -0.6509886, -1.241447e-06, , -0.0004653738, 1, 6
343.9997, -0.641206, -1.23833e-06, , -0.0004661993, 1, 6
344.6663, -0.6311079, -1.235212e-06, , -0.0004670228, 1, 6
345.333, -0.6211677, -1.232251e-06, , -0.0004678443, 1, 6
345.9997, -0.6109118, -1.228666e-06, , -0.0004686634, 1, 6
346.6663, -0.6009715, -1.226016e-06, , -0.0004694807, 1, 6
347.333, -0.5910312, -1.222743e-06, , -0.0004702959, 1, 6
347.9997, -0.5809331, -1.21947e-06, , -0.0004711089, 1, 6
348.6663, -0.5709928, -1.216508e-06, , -0.0004719199, 1, 6
349.333, -0.5612102, -1.213391e-06, , -0.0004727288, 1, 6
349.9997, -0.5512699, -1.209806e-06, , -0.0004735354, 1, 6
350.6663, -0.5413296, -1.207156e-06, , -0.0004743401, 1, 6
351.333, -0.5312315, -1.203727e-06, , -0.0004751426, 1, 6
351.9996, -0.5211335, -1.20061e-06, , -0.000475943, 1, 6
352.6663, -0.5110354, -1.197181e-06, , -0.0004767411, 1, 6
353.333, -0.5001484, -1.193752e-06, , -0.000477537, 1, 6
353.9996, -0.4903658, -1.190011e-06, , -0.0004783303, 1, 6
354.6663, -0.48011, -1.186894e-06, , -0.0004791215, 1, 6
355.333, -0.4701697, -1.183153e-06, , -0.0004799103, 1, 6
355.9996, -0.4602294, -1.180192e-06, , -0.0004806971, 1, 6
356.6663, -0.450289, -1.176295e-06, , -0.0004814813, 1, 6
357.333, -0.440191, -1.17271e-06, , -0.0004822631, 1, 6
357.9996, -0.4300929, -1.169437e-06, , -0.0004830427, 1, 6
358.6663, -0.4201526, -1.166008e-06, , -0.0004838201, 1, 6
359.333, -0.4103701, -1.162579e-06, , -0.0004845951, 1, 6
359.9996, -0.4001142, -1.158838e-06, , -0.0004853677, 1, 6
360.6663, -0.3900161, -1.155253e-06, , -0.0004861379, 1, 6
361.333, -0.379918, -1.151668e-06, , -0.0004869056, 1, 6
361.9996, -0.3699777, -1.148083e-06, , -0.000487671, 1, 6
362.6663, -0.3601952, -1.144187e-06, , -0.0004884338, 1, 6
363.333, -0.3500971, -1.140446e-06, , -0.0004891941, 1, 6
363.9996, -0.3403146, -1.137017e-06, , -0.0004899521, 1, 6
364.6663, -0.3302165, -1.133276e-06, , -0.0004907076, 1, 6
365.333, -0.3201184, -1.129379e-06, , -0.0004914606, 1, 6
365.9996, -0.3101781, -1.125639e-06, , -0.000492211, 1, 6
366.6663, -0.3002378, -1.121742e-06, , -0.0004929588, 1, 6
367.333, -0.2901397, -1.117845e-06, , -0.0004937041, 1, 6
367.9996, -0.2800416, -1.113949e-06, , -0.0004944467, 1, 6
368.6663, -0.2702591, -1.110208e-06, , -0.0004951868, 1, 6
369.333, -0.260161, -1.106e-06, , -0.0004959241, 1, 6
369.9996, -0.2502207, -1.101947e-06, , -0.0004966588, 1, 6
370.6663, -0.2381989, -1.101947e-06, , -0.0004973934, 2, 6
371.333, -0.2289433, -1.09353e-06, , -0.0004981224, 2, 6
371.9996, -0.2191201, -1.089478e-06, , -0.0004988487, 2, 6
372.6663, -0.2089815, -1.085269e-06, , -0.0004995723, 2, 6
373.333, -0.1988745, -1.081061e-06, , -0.000500293, 2, 6
373.9996, -0.1889251, -1.076541e-06, , -0.0005010107, 2, 6
374.6663, -0.1788497, -1.072021e-06, , -0.0005017254, 2, 6
375.333, -0.1688057, -1.067345e-06, , -0.0005024369, 2, 6
375.9996, -0.1589352, -1.062357e-06, , -0.0005031452, 2, 6
376.6663, -0.1488281, -1.057058e-06, , -0.0005038498, 2, 6
377.333, -0.1386896, -1.050979e-06, , -0.0005045505, 2, 6
377.9996, -0.1286141, -1.044433e-06, , -0.0005052468, 2, 6
378.6663, -0.1186805, -1.036951e-06, , -0.0005059381, 2, 6
379.333, -0.1085892, -1.027911e-06, , -0.0005066234, 2, 6
379.9996, -0.0987187, -1.016533e-06, , -0.0005073011, 2, 6
