Experiment:, LINEAR
Start date:, Friday, December 15, 2023
Start time:, 2:37:35 PM +01:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
148.6665, -1.672473, -1.497846e-06, , -0.0002027265, 1, 6
149.3332, -1.662375, -1.49504e-06, , -0.0002037232, 1, 6
149.9999, -1.652435, -1.492702e-06, , -0.0002047184, 1, 6
150.6665, -1.642495, -1.491299e-06, , -0.0002057126, 1, 6
151.3332, -1.632554, -1.488338e-06, , -0.0002067048, 1, 6
151.9998, -1.622456, -1.485376e-06, , -0.000207695, 1, 6
152.6665, -1.612516, -1.483818e-06, , -0.0002086842, 1, 6
153.3332, -1.602576, -1.482103e-06, , -0.0002096723, 1, 6
153.9998, -1.59232, -1.479454e-06, , -0.0002106586, 1, 6
154.6665, -1.582379, -1.477271e-06, , -0.0002116435, 1, 6
155.3332, -1.572755, -1.474622e-06, , -0.0002126265, 1, 6
155.9998, -1.562499, -1.47244e-06, , -0.0002136082, 1, 6
156.6665, -1.552558, -1.470569e-06, , -0.0002145885, 1, 6
157.3332, -1.54246, -1.467919e-06, , -0.0002155672, 1, 6
157.9998, -1.53252, -1.466205e-06, , -0.0002165446, 1, 6
158.6665, -1.52258, -1.46449e-06, , -0.000217521, 1, 6
159.3332, -1.512482, -1.461685e-06, , -0.0002184954, 1, 6
159.9998, -1.503015, -1.459503e-06, , -0.0002194684, 1, 6
160.6665, -1.492759, -1.458256e-06, , -0.0002204406, 1, 6
161.3332, -1.482661, -1.455294e-06, , -0.0002214108, 1, 6
161.9998, -1.472721, -1.453268e-06, , -0.0002223796, 1, 6
162.6665, -1.461518, -1.451086e-06, , -0.000223347, 1, 6
163.3332, -1.45142, -1.448592e-06, , -0.0002243127, 1, 6
163.9998, -1.441637, -1.446877e-06, , -0.0002252773, 1, 6
164.6665, -1.431539, -1.444072e-06, , -0.00022624, 1, 6
165.3332, -1.421599, -1.442046e-06, , -0.0002272014, 1, 6
165.9998, -1.411501, -1.439396e-06, , -0.000228161, 1, 6
166.6665, -1.401718, -1.437058e-06, , -0.000229119, 1, 6
167.3332, -1.39162, -1.435032e-06, , -0.0002300757, 1, 6
167.9998, -1.381522, -1.43285e-06, , -0.000231031, 1, 6
168.6665, -1.371424, -1.4302e-06, , -0.0002319844, 1, 6
169.3332, -1.361642, -1.427862e-06, , -0.0002329363, 1, 6
169.9998, -1.351386, -1.424901e-06, , -0.0002338863, 1, 6
170.6665, -1.341603, -1.422874e-06, , -0.0002348348, 1, 6
171.3332, -1.331663, -1.420692e-06, , -0.000235782, 1, 6
171.9998, -1.321722, -1.418198e-06, , -0.0002367274, 1, 6
172.6665, -1.311467, -1.415704e-06, , -0.0002376712, 1, 6
173.3332, -1.301684, -1.413678e-06, , -0.0002386137, 1, 6
173.9998, -1.291744, -1.41134e-06, , -0.0002395546, 1, 6
174.6665, -1.281646, -1.408846e-06, , -0.0002404938, 1, 6
175.3332, -1.271705, -1.40682e-06, , -0.0002414317, 1, 6
175.9998, -1.261765, -1.40417e-06, , -0.0002423678, 1, 6
176.6665, -1.251509, -1.401521e-06, , -0.0002433021, 1, 6
177.3332, -1.241884, -1.39965e-06, , -0.0002442352, 1, 6
177.9998, -1.231786, -1.397312e-06, , -0.0002451668, 1, 6
178.6665, -1.221688, -1.394507e-06, , -0.0002460965, 1, 6
179.3332, -1.21159, -1.392636e-06, , -0.0002470249, 1, 6
179.9998, -1.20165, -1.390454e-06, , -0.0002479518, 1, 6
180.6665, -1.19171, -1.387337e-06, , -0.0002488767, 1, 6
181.3332, -1.181927, -1.384999e-06, , -0.0002498001, 1, 6
181.9998, -1.171671, -1.382505e-06, , -0.0002507217, 1, 6
182.6665, -1.161731, -1.380011e-06, , -0.0002516417, 1, 6
183.3332, -1.151633, -1.377829e-06, , -0.0002525603, 1, 6
183.9998, -1.140746, -1.375335e-06, , -0.0002534772, 1, 6
184.6665, -1.130648, -1.372374e-06, , -0.0002543921, 1, 6
185.3331, -1.120865, -1.369412e-06, , -0.000255305, 1, 6
185.9998, -1.110609, -1.367542e-06, , -0.0002562167, 1, 6
186.6665, -1.101142, -1.365048e-06, , -0.0002571268, 1, 6
187.3331, -1.090886, -1.36271e-06, , -0.0002580352, 1, 6
187.9998, -1.081104, -1.36006e-06, , -0.0002589419, 1, 6
188.6665, -1.070848, -1.357722e-06, , -0.0002598471, 1, 6
189.3331, -1.061066, -1.354917e-06, , -0.0002607504, 1, 6
189.9998, -1.05081, -1.352267e-06, , -0.0002616519, 1, 6
190.6665, -1.041027, -1.350085e-06, , -0.0002625519, 1, 6
191.3331, -1.030929, -1.347124e-06, , -0.00026345, 1, 6
191.9998, -1.021147, -1.34463e-06, , -0.0002643464, 1, 6
192.6665, -1.010891, -1.34198e-06, , -0.0002652411, 1, 6
193.3331, -1.00095, -1.33933e-06, , -0.000266134, 1, 6
193.9998, -0.9908523, -1.336836e-06, , -0.0002670252, 1, 6
194.6665, -0.980912, -1.334654e-06, , -0.000267915, 1, 6
195.3331, -0.9709717, -1.331849e-06, , -0.0002688029, 1, 6
195.9998, -0.9610314, -1.32842e-06, , -0.0002696885, 1, 6
196.6665, -0.9509333, -1.326705e-06, , -0.0002705729, 1, 6
197.3331, -0.940993, -1.3239e-06, , -0.0002714555, 1, 6
197.9998, -0.9310527, -1.321562e-06, , -0.0002723366, 1, 6
198.6665, -0.9211124, -1.318912e-06, , -0.0002732158, 1, 6
199.3331, -0.9110143, -1.315951e-06, , -0.0002740932, 1, 6
199.9998, -0.9013895, -1.313301e-06, , -0.0002749687, 1, 6
200.6665, -0.8911337, -1.310651e-06, , -0.0002758424, 1, 6
201.3331, -0.8811934, -1.308001e-06, , -0.0002767144, 1, 6
201.9998, -0.8709375, -1.304884e-06, , -0.0002775844, 1, 6
202.6665, -0.861155, -1.30239e-06, , -0.0002784526, 1, 6
203.3331, -0.8510569, -1.299273e-06, , -0.0002793188, 1, 6
203.9998, -0.8412744, -1.296623e-06, , -0.0002801832, 1, 6
204.6665, -0.8308607, -1.294441e-06, , -0.0002810462, 1, 6
205.3331, -0.8201315, -1.291324e-06, , -0.0002819071, 1, 6
205.9998, -0.8101913, -1.288362e-06, , -0.000282766, 1, 6
206.6665, -0.8000932, -1.285401e-06, , -0.0002836229, 1, 6
207.3331, -0.7899951, -1.282751e-06, , -0.0002844781, 1, 6
207.9998, -0.7802125, -1.27979e-06, , -0.0002853313, 1, 6
208.6665, -0.7701144, -1.27714e-06, , -0.0002861827, 1, 6
209.3331, -0.7601742, -1.274334e-06, , -0.0002870322, 1, 6
209.9998, -0.7502338, -1.271061e-06, , -0.0002878796, 1, 6
210.6665, -0.7402936, -1.2681e-06, , -0.000288725, 1, 6
211.3331, -0.7300376, -1.265138e-06, , -0.0002895684, 1, 6
211.9998, -0.7200974, -1.262645e-06, , -0.0002904102, 1, 6
212.6665, -0.710157, -1.259683e-06, , -0.00029125, 1, 6
213.3331, -0.7003745, -1.256566e-06, , -0.0002920877, 1, 6
213.9998, -0.6904342, -1.253293e-06, , -0.0002929232, 1, 6
214.6665, -0.6803362, -1.250643e-06, , -0.000293757, 1, 6
215.3331, -0.6700802, -1.24737e-06, , -0.0002945886, 1, 6
215.9998, -0.6604556, -1.244408e-06, , -0.0002954182, 1, 6
216.6665, -0.6503575, -1.241291e-06, , -0.0002962457, 1, 6
217.3331, -0.6405749, -1.238485e-06, , -0.0002970714, 1, 6
217.9998, -0.6303191, -1.235212e-06, , -0.0002978948, 1, 6
218.6664, -0.620221, -1.231627e-06, , -0.0002987159, 1, 6
219.3331, -0.6101229, -1.228666e-06, , -0.000299535, 1, 6
219.9998, -0.6004981, -1.226484e-06, , -0.0003003527, 1, 6
220.6664, -0.5900844, -1.222743e-06, , -0.0003011678, 1, 6
221.3331, -0.5803019, -1.219314e-06, , -0.0003019807, 1, 6
221.9998, -0.5702038, -1.216041e-06, , -0.0003027914, 1, 6
222.6664, -0.5602636, -1.212612e-06, , -0.0003035998, 1, 6
223.3331, -0.5503232, -1.209339e-06, , -0.000304406, 1, 6
223.9998, -0.540383, -1.206221e-06, , -0.0003052102, 1, 6
224.6664, -0.5302849, -1.203104e-06, , -0.0003060123, 1, 6
225.3331, -0.5205023, -1.199519e-06, , -0.0003068119, 1, 6
225.9998, -0.5104042, -1.196402e-06, , -0.0003076095, 1, 6
226.6664, -0.499675, -1.192973e-06, , -0.0003084049, 1, 6
227.3331, -0.4895769, -1.189544e-06, , -0.0003091979, 1, 6
227.9998, -0.4796366, -1.18627e-06, , -0.0003099887, 1, 6
228.6664, -0.4695385, -1.183153e-06, , -0.0003107775, 1, 6
229.3331, -0.4594404, -1.179412e-06, , -0.0003115638, 1, 6
229.9998, -0.4493423, -1.176139e-06, , -0.0003123479, 1, 6
230.6664, -0.4392442, -1.172398e-06, , -0.0003131295, 1, 6
231.3331, -0.4294617, -1.169125e-06, , -0.0003139089, 1, 6
231.9998, -0.4193636, -1.165696e-06, , -0.000314686, 1, 6
232.6664, -0.4091078, -1.162111e-06, , -0.0003154608, 1, 6
233.3331, -0.3991675, -1.158215e-06, , -0.0003162329, 1, 6
233.9998, -0.3890694, -1.155097e-06, , -0.0003170029, 1, 6
234.6664, -0.3792869, -1.151045e-06, , -0.0003177703, 1, 6
235.3331, -0.3691888, -1.147616e-06, , -0.0003185354, 1, 6
235.9998, -0.3592485, -1.144031e-06, , -0.0003192981, 1, 6
236.6664, -0.3493082, -1.140602e-06, , -0.0003200585, 1, 6
237.3331, -0.3395257, -1.136238e-06, , -0.000320816, 1, 6
237.9998, -0.3294276, -1.132185e-06, , -0.0003215708, 1, 6
238.6664, -0.3194873, -1.128756e-06, , -0.0003223233, 1, 6
239.3331, -0.3093892, -1.125483e-06, , -0.0003230736, 1, 6
239.9998, -0.2994488, -1.121275e-06, , -0.0003238211, 1, 6
240.6664, -0.289193, -1.117534e-06, , -0.0003245661, 1, 6
241.3331, -0.2794105, -1.113793e-06, , -0.0003253086, 1, 6
241.9998, -0.2693124, -1.109585e-06, , -0.0003260484, 1, 6
242.6664, -0.2595299, -1.105844e-06, , -0.0003267856, 1, 6
243.3331, -0.2494318, -1.101947e-06, , -0.0003275202, 1, 6
243.9998, -0.2384512, -1.097739e-06, , -0.0003282521, 2, 6
244.6664, -0.2283441, -1.093686e-06, , -0.0003289812, 2, 6
245.3331, -0.2185052, -1.089478e-06, , -0.0003297075, 2, 6
245.9998, -0.2083666, -1.085114e-06, , -0.0003304309, 2, 6
246.6664, -0.1983226, -1.080905e-06, , -0.0003311515, 2, 6
247.3331, -0.1881998, -1.076385e-06, , -0.0003318691, 2, 6
247.9998, -0.1781716, -1.071553e-06, , -0.0003325835, 2, 6
248.6664, -0.1683642, -1.067033e-06, , -0.0003332948, 2, 6
249.3331, -0.1582887, -1.06189e-06, , -0.0003340027, 2, 6
249.9998, -0.1482763, -1.05659e-06, , -0.0003347071, 2, 6
250.6664, -0.1381535, -1.050044e-06, , -0.0003354072, 2, 6
251.3331, -0.128078, -1.044121e-06, , -0.0003361032, 2, 6
251.9997, -0.1181128, -1.036328e-06, , -0.0003367941, 2, 6
252.6664, -0.1081162, -1.027132e-06, , -0.0003374789, 2, 6
253.3331, -0.09815107, -1.015598e-06, , -0.000338156, 2, 6
