Experiment:, CHARACTERISTIC
Start date:, 15 January 2024
Start time:, 12:52:57 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
36.4, -0.2184421, -4.013348e-10, , -1.664771e-08, 2, 8
36.8, -0.2163608, -3.997706e-10, , -1.680761e-08, 2, 8
37.2, -0.2144687, -3.982064e-10, , -1.69669e-08, 2, 8
37.6, -0.2124346, -3.966421e-10, , -1.712555e-08, 2, 8
38, -0.210511, -3.966421e-10, , -1.728421e-08, 2, 8
38.4, -0.2084927, -3.950779e-10, , -1.744224e-08, 2, 8
38.8, -0.2065533, -3.935137e-10, , -1.759965e-08, 2, 8
39.2, -0.2045351, -3.919495e-10, , -1.775643e-08, 2, 8
39.6, -0.202501, -3.903853e-10, , -1.791258e-08, 2, 8
40, -0.2005143, -3.903853e-10, , -1.806874e-08, 2, 8
40.4, -0.1985434, -3.88821e-10, , -1.822426e-08, 2, 8
40.8, -0.1965724, -3.872568e-10, , -1.837917e-08, 2, 8
41.2, -0.1945542, -3.856926e-10, , -1.853345e-08, 2, 8
41.6, -0.1925517, -3.841283e-10, , -1.86871e-08, 2, 8
42, -0.1905334, -3.825641e-10, , -1.884012e-08, 2, 8
42.4, -0.1884679, -3.825641e-10, , -1.899315e-08, 2, 8
42.8, -0.1864496, -3.809999e-10, , -1.914555e-08, 2, 8
43.2, -0.1845418, -3.794357e-10, , -1.929732e-08, 2, 8
43.6, -0.1824762, -3.778715e-10, , -1.944847e-08, 2, 8
44, -0.1803949, -3.763072e-10, , -1.959899e-08, 2, 8
44.4, -0.1783924, -3.74743e-10, , -1.974889e-08, 2, 8
44.8, -0.1762953, -3.74743e-10, , -1.989879e-08, 2, 8
45.2, -0.1742613, -3.716146e-10, , -2.004743e-08, 2, 8
45.6, -0.1722115, -3.700504e-10, , -2.019545e-08, 2, 8
46, -0.1702721, -3.684861e-10, , -2.034285e-08, 2, 8
46.4, -0.1682538, -3.684861e-10, , -2.049024e-08, 2, 8
46.8, -0.1663144, -3.637934e-10, , -2.063576e-08, 2, 8
47.2, -0.1642646, -3.637934e-10, , -2.078128e-08, 2, 8
47.6, -0.1622148, -3.637934e-10, , -2.092679e-08, 2, 8
48, -0.1603069, -3.60665e-10, , -2.107106e-08, 2, 8
48.4, -0.1582414, -3.60665e-10, , -2.121533e-08, 2, 8
48.8, -0.1562704, -3.559724e-10, , -2.135772e-08, 2, 8
49.2, -0.1541576, -3.575366e-10, , -2.150073e-08, 2, 8
49.6, -0.1521709, -3.544081e-10, , -2.164249e-08, 2, 8
50, -0.1501053, -3.528439e-10, , -2.178363e-08, 2, 8
50.4, -0.1481344, -3.512797e-10, , -2.192414e-08, 2, 8
50.8, -0.1460215, -3.512797e-10, , -2.206465e-08, 2, 8
51.2, -0.1440663, -3.481512e-10, , -2.220392e-08, 2, 8
51.6, -0.1420954, -3.481512e-10, , -2.234318e-08, 2, 8
52, -0.1400929, -3.450228e-10, , -2.248118e-08, 2, 8
52.4, -0.1381219, -3.434586e-10, , -2.261857e-08, 2, 8
52.8, -0.1361037, -3.418943e-10, , -2.275533e-08, 2, 8
53.2, -0.1341327, -3.403301e-10, , -2.289146e-08, 2, 8
53.6, -0.1321303, -3.387659e-10, , -2.302696e-08, 2, 8
54, -0.1300489, -3.372017e-10, , -2.316184e-08, 2, 8
54.4, -0.1280464, -3.340732e-10, , -2.329547e-08, 2, 8
54.8, -0.1261701, -3.32509e-10, , -2.342848e-08, 2, 8
55.2, -0.1240572, -3.309448e-10, , -2.356086e-08, 2, 8
55.6, -0.122102, -3.309448e-10, , -2.369323e-08, 2, 8
56, -0.1199892, -3.278163e-10, , -2.382436e-08, 2, 8
56.4, -0.1179236, -3.246879e-10, , -2.395424e-08, 2, 8
56.8, -0.1158423, -3.231237e-10, , -2.408349e-08, 2, 8
57.2, -0.114029, -3.215594e-10, , -2.421211e-08, 2, 8
57.6, -0.1120108, -3.199952e-10, , -2.434011e-08, 2, 8
58, -0.1099452, -3.168668e-10, , -2.446685e-08, 2, 8
58.4, -0.1079585, -3.153026e-10, , -2.459297e-08, 2, 8
58.8, -0.1059876, -3.121741e-10, , -2.471784e-08, 2, 8
59.2, -0.1039693, -3.121741e-10, , -2.484271e-08, 2, 8
59.6, -0.1020614, -3.106099e-10, , -2.496696e-08, 2, 8
60, -0.09999587, -3.074814e-10, , -2.508995e-08, 2, 8
60.4, -0.09805647, -3.059172e-10, , -2.521232e-08, 2, 8
60.8, -0.09611704, -3.027888e-10, , -2.533343e-08, 2, 8
61.2, -0.09408302, -2.996604e-10, , -2.54533e-08, 2, 8
61.6, -0.0920963, -2.980961e-10, , -2.557253e-08, 2, 8
62, -0.09006228, -2.949677e-10, , -2.569052e-08, 2, 8
62.4, -0.08804403, -2.934035e-10, , -2.580788e-08, 2, 8
62.8, -0.08604154, -2.918392e-10, , -2.592462e-08, 2, 8
63.2, -0.08408636, -2.871466e-10, , -2.603948e-08, 2, 8
63.6, -0.08200504, -2.871466e-10, , -2.615434e-08, 2, 8
64, -0.07995525, -2.824539e-10, , -2.626732e-08, 2, 8
64.4, -0.07785816, -2.808897e-10, , -2.637967e-08, 2, 8
64.8, -0.07590298, -2.777612e-10, , -2.649078e-08, 2, 8
65.2, -0.07393203, -2.746328e-10, , -2.660063e-08, 2, 8
65.6, -0.07188224, -2.715043e-10, , -2.670923e-08, 2, 8
66, -0.06981669, -2.668117e-10, , -2.681596e-08, 2, 8
66.4, -0.06784574, -2.636832e-10, , -2.692143e-08, 2, 8
66.8, -0.06598516, -2.605548e-10, , -2.702565e-08, 2, 8
67.2, -0.06399844, -2.574264e-10, , -2.712862e-08, 2, 8
67.6, -0.06196442, -2.527337e-10, , -2.722972e-08, 2, 8
68, -0.06005654, -2.511694e-10, , -2.733018e-08, 2, 8
68.4, -0.05800676, -2.449125e-10, , -2.742815e-08, 2, 8
68.8, -0.05603581, -2.402199e-10, , -2.752424e-08, 2, 8
69.2, -0.05404909, -2.355272e-10, , -2.761845e-08, 2, 8
69.6, -0.05201506, -2.292703e-10, , -2.771016e-08, 2, 8
70, -0.05013872, -2.261419e-10, , -2.780061e-08, 2, 8
70.4, -0.0480574, -2.19885e-10, , -2.788857e-08, 2, 8
70.8, -0.04607068, -2.167566e-10, , -2.797527e-08, 2, 8
71.2, -0.04406819, -2.089354e-10, , -2.805884e-08, 2, 8
71.6, -0.04203417, -2.026786e-10, , -2.813992e-08, 2, 8
72, -0.0401736, -1.995501e-10, , -2.821974e-08, 2, 8
72.4, -0.0380292, -1.91729e-10, , -2.829643e-08, 2, 8
72.8, -0.03604249, -1.854721e-10, , -2.837062e-08, 2, 8
73.2, -0.03405577, -1.792152e-10, , -2.84423e-08, 2, 8
73.6, -0.03203751, -1.698299e-10, , -2.851023e-08, 2, 8
74, -0.02995619, -1.620087e-10, , -2.857504e-08, 2, 8
74.4, -0.02796947, -1.557519e-10, , -2.863734e-08, 2, 8
74.8, -0.02601429, -1.463665e-10, , -2.869588e-08, 2, 8
75.2, -0.02385642, -1.369812e-10, , -2.875068e-08, 3, 8
75.6, -0.02179064, -1.291601e-10, , -2.880234e-08, 3, 8
76, -0.01979685, -1.197748e-10, , -2.885025e-08, 3, 8
76.4, -0.01777332, -1.088252e-10, , -2.889378e-08, 3, 8
76.8, -0.01584057, -9.943987e-11, , -2.893356e-08, 3, 8
77.2, -0.01393285, -8.692608e-11, , -2.896833e-08, 3, 8
77.6, -0.01174343, -7.597653e-11, , -2.899872e-08, 3, 8
78, -0.009854494, -6.346276e-11, , -2.90241e-08, 3, 8
78.4, -0.007938951, -5.251319e-11, , -2.904511e-08, 3, 8
78.8, -0.005893514, -3.84352e-11, , -2.906048e-08, 3, 8
79.2, -0.003860597, -2.279296e-11, , -2.90696e-08, 3, 8
79.6, -0.001876908, -8.714973e-12, , -2.907309e-08, 4, 8
80, -1.018849e-05, 5.363043e-12, , -2.907094e-08, 4, 8
80.4, 0.001944756, 2.100528e-11, , -2.906254e-08, 4, 8
80.8, 0.003801575, 3.821171e-11, , -2.904726e-08, 3, 8
81.2, 0.00605672, 5.854661e-11, , -2.902384e-08, 3, 8
81.6, 0.008011388, 7.418882e-11, , -2.899416e-08, 3, 8
82, 0.009987965, 9.452372e-11, , -2.895635e-08, 3, 8
82.4, 0.01201149, 1.148586e-10, , -2.891041e-08, 3, 8
82.8, 0.01405223, 1.38322e-10, , -2.885508e-08, 3, 8
83.2, 0.01599282, 1.602211e-10, , -2.879099e-08, 3, 8
83.6, 0.01792244, 1.836843e-10, , -2.871752e-08, 3, 8
84, 0.02000544, 2.102762e-10, , -2.863341e-08, 3, 8
84.4, 0.0219069, 2.353037e-10, , -2.853928e-08, 3, 8
84.8, 0.02407284, 2.665881e-10, , -2.843265e-08, 3, 8
85.2, 0.02612923, 2.994368e-10, , -2.831287e-08, 3, 8
85.6, 0.02810268, 3.275929e-10, , -2.818184e-08, 3, 8
86, 0.03010273, 3.604416e-10, , -2.803766e-08, 3, 8
86.4, 0.03190011, 3.932902e-10, , -2.788035e-08, 2, 8
86.8, 0.03396567, 4.323958e-10, , -2.770739e-08, 2, 8
87.2, 0.03592085, 4.668086e-10, , -2.752066e-08, 2, 8
87.6, 0.03797064, 5.090426e-10, , -2.731705e-08, 2, 8
88, 0.04009926, 5.544051e-10, , -2.709528e-08, 2, 8
88.4, 0.04200714, 5.997675e-10, , -2.685538e-08, 2, 8
88.8, 0.04394656, 6.435658e-10, , -2.659795e-08, 2, 8
89.2, 0.04610672, 6.951852e-10, , -2.631988e-08, 2, 8
89.6, 0.04818804, 7.514971e-10, , -2.601928e-08, 2, 8
90, 0.05011169, 8.031164e-10, , -2.569803e-08, 2, 8
90.4, 0.05212994, 8.62557e-10, , -2.535301e-08, 2, 8
90.8, 0.05397475, 9.188689e-10, , -2.498546e-08, 2, 8
91.2, 0.05607184, 9.861305e-10, , -2.459101e-08, 2, 8
91.6, 0.05796396, 1.051828e-09, , -2.417028e-08, 2, 8
92, 0.06001374, 1.123782e-09, , -2.372076e-08, 2, 8
92.4, 0.06211083, 1.203557e-09, , -2.323934e-08, 2, 8
92.8, 0.06401871, 1.27864e-09, , -2.272789e-08, 2, 8
93.2, 0.06600543, 1.361544e-09, , -2.218327e-08, 2, 8
93.6, 0.06808676, 1.452269e-09, , -2.160236e-08, 2, 8
94, 0.06999464, 1.541429e-09, , -2.098579e-08, 2, 8
94.4, 0.07202866, 1.639975e-09, , -2.03298e-08, 2, 8
94.8, 0.07414152, 1.746343e-09, , -1.963126e-08, 2, 8
95.2, 0.07615977, 1.855838e-09, , -1.888893e-08, 2, 8
95.6, 0.07827263, 1.971591e-09, , -1.810029e-08, 2, 8
96, 0.08024358, 2.088907e-09, , -1.726473e-08, 2, 8
96.4, 0.08216723, 2.209352e-09, , -1.638099e-08, 2, 8
96.8, 0.08437469, 2.354825e-09, , -1.543906e-08, 2, 8
97.2, 0.08632988, 2.490912e-09, , -1.444269e-08, 2, 8
97.6, 0.08833236, 2.637949e-09, , -1.338751e-08, 2, 8
98, 0.09030331, 2.789679e-09, , -1.227164e-08, 2, 8
98.4, 0.09227426, 2.947665e-09, , -1.109257e-08, 2, 8
98.8, 0.09429251, 3.116601e-09, , -9.845932e-09, 2, 8
99.2, 0.09623193, 3.288666e-09, , -8.530466e-09, 2, 8
99.6, 0.09813981, 3.468552e-09, , -7.143045e-09, 2, 8
100, 0.1001265, 3.660951e-09, , -5.678665e-09, 2, 8
100.4, 0.102129, 3.868992e-09, , -4.131067e-09, 2, 8
100.8, 0.1043522, 4.109883e-09, , -2.487115e-09, 2, 8
101.2, 0.106339, 4.336695e-09, , -7.524366e-10, 2, 8
101.6, 0.1083572, 4.577585e-09, , 1.078597e-09, 2, 8
102, 0.1103912, 4.823168e-09, , 3.007865e-09, 2, 8
102.4, 0.1123622, 5.079701e-09, , 5.039745e-09, 2, 8
102.8, 0.1144908, 5.376902e-09, , 7.190506e-09, 2, 8
103.2, 0.1164775, 5.666284e-09, , 9.45702e-09, 2, 8
103.6, 0.1184012, 5.963486e-09, , 1.184241e-08, 2, 8
104, 0.1203406, 6.276331e-09, , 1.435295e-08, 2, 8
104.4, 0.1222327, 6.589175e-09, , 1.698862e-08, 2, 8
104.8, 0.1244717, 6.983359e-09, , 1.978196e-08, 2, 8
105.2, 0.1263638, 7.336873e-09, , 2.271671e-08, 2, 8
105.6, 0.1284294, 7.738879e-09, , 2.581226e-08, 2, 8
106, 0.1302269, 8.104907e-09, , 2.905422e-08, 2, 8
106.4, 0.1322924, 8.547581e-09, , 3.247326e-08, 2, 8
106.8, 0.1341057, 8.954279e-09, , 3.605497e-08, 2, 8
107.2, 0.1362186, 9.450138e-09, , 3.983502e-08, 2, 8
107.6, 0.1381422, 9.924097e-09, , 4.380466e-08, 2, 8
108, 0.140192, 1.044655e-08, , 4.798328e-08, 2, 8
108.4, 0.1423364, 1.101123e-08, , 5.238778e-08, 2, 8
108.8, 0.144465, 1.162441e-08, , 5.703754e-08, 2, 8
109.2, 0.1463571, 1.218596e-08, , 6.191193e-08, 2, 8
109.6, 0.1483439, 1.280696e-08, , 6.70347e-08, 2, 8
110, 0.1502202, 1.342639e-08, , 7.240526e-08, 2, 8
110.4, 0.1523488, 1.415532e-08, , 7.806739e-08, 2, 8
110.8, 0.1542409, 1.484358e-08, , 8.400482e-08, 2, 8
111.2, 0.1561646, 1.556781e-08, , 9.023195e-08, 2, 8
111.6, 0.1582932, 1.641562e-08, , 9.67982e-08, 2, 8
112, 0.1602326, 1.723371e-08, , 1.036917e-07, 2, 8
112.4, 0.1623139, 1.81347e-08, , 1.109456e-07, 2, 8
112.8, 0.1641903, 1.899815e-08, , 1.185448e-07, 2, 8
113.2, 0.1662401, 1.998205e-08, , 1.265376e-07, 2, 8
113.6, 0.1682426, 2.100505e-08, , 1.349397e-07, 2, 8
114, 0.1702135, 2.204056e-08, , 1.437559e-07, 2, 8
114.4, 0.1723894, 2.323563e-08, , 1.530501e-07, 2, 8
114.8, 0.1743762, 2.436031e-08, , 1.627943e-07, 2, 8
115.2, 0.1763944, 2.558666e-08, , 1.730289e-07, 2, 8
115.6, 0.1782708, 2.679736e-08, , 1.837479e-07, 2, 8
116, 0.1803994, 2.841617e-08, , 1.951143e-07, 2, 7
116.4, 0.1824965, 2.977298e-08, , 2.070235e-07, 2, 7
116.8, 0.1845305, 3.125455e-08, , 2.195253e-07, 2, 7
117.2, 0.186328, 3.265815e-08, , 2.325886e-07, 2, 7
117.6, 0.1884251, 3.435806e-08, , 2.463318e-07, 2, 7
118, 0.1903645, 3.602678e-08, , 2.607426e-07, 2, 7
118.4, 0.1924301, 3.786706e-08, , 2.758894e-07, 2, 7
118.8, 0.1945271, 3.984769e-08, , 2.918285e-07, 2, 7
119.2, 0.196435, 4.176594e-08, , 3.085348e-07, 2, 7
119.6, 0.1984375, 4.384014e-08, , 3.260709e-07, 2, 7
120, 0.2005031, 4.611709e-08, , 3.445177e-07, 2, 7
120.4, 0.2023794, 4.825368e-08, , 3.638192e-07, 2, 7
120.8, 0.2044292, 5.068658e-08, , 3.840938e-07, 2, 7
121.2, 0.2065105, 5.322865e-08, , 4.053853e-07, 2, 7
121.6, 0.2084026, 5.572393e-08, , 4.276748e-07, 2, 7
122, 0.2105786, 5.873387e-08, , 4.511684e-07, 2, 7
122.4, 0.2126757, 6.1775e-08, , 4.758784e-07, 2, 7
122.8, 0.2146939, 6.48941e-08, , 5.01836e-07, 2, 7
123.2, 0.2165229, 6.782606e-08, , 5.289665e-07, 2, 7
123.6, 0.218352, 7.091398e-08, , 5.57332e-07, 2, 7
124, 0.2204491, 7.464131e-08, , 5.871886e-07, 2, 7
124.4, 0.2225146, 7.849341e-08, , 6.185859e-07, 2, 7
124.8, 0.2245329, 8.247027e-08, , 6.515741e-07, 2, 7
125.2, 0.2264881, 8.646271e-08, , 6.861591e-07, 2, 7
125.6, 0.228459, 9.068911e-08, , 7.224348e-07, 2, 7
126, 0.2305404, 9.543014e-08, , 7.606068e-07, 2, 7
126.4, 0.2325113, 1.001244e-07, , 8.006566e-07, 2, 7
126.8, 0.2345453, 1.052553e-07, , 8.427587e-07, 2, 7
127.2, 0.2366582, 1.107138e-07, , 8.870442e-07, 2, 7
127.6, 0.2386764, 1.16219e-07, , 9.335319e-07, 2, 7
128, 0.2407578, 1.222701e-07, , 9.824398e-07, 2, 7
128.4, 0.2427603, 1.283835e-07, , 1.033793e-06, 2, 7
128.8, 0.2448258, 1.350896e-07, , 1.087829e-06, 2, 7
129.2, 0.2467179, 1.415149e-07, , 1.144435e-06, 2, 7
129.6, 0.2486573, 1.485173e-07, , 1.203842e-06, 2, 7
130, 0.2506441, 1.55894e-07, , 1.2662e-06, 2, 7
130.4, 0.2525835, 1.635046e-07, , 1.331601e-06, 2, 7
130.8, 0.2547594, 1.725812e-07, , 1.400634e-06, 2, 7
131.2, 0.2566988, 1.811276e-07, , 1.473085e-06, 2, 7
131.6, 0.258654, 1.90095e-07, , 1.549123e-06, 2, 7
132, 0.2607669, 2.003569e-07, , 1.629266e-06, 2, 7
132.4, 0.2627851, 2.106967e-07, , 1.713544e-06, 2, 7
132.8, 0.2645511, 2.20132e-07, , 1.801597e-06, 2, 7
133.2, 0.2665851, 2.315323e-07, , 1.89421e-06, 2, 7
133.6, 0.2687452, 2.43806e-07, , 1.991732e-06, 2, 7
134, 0.270795, 2.565631e-07, , 2.094358e-06, 2, 7
134.4, 0.2727975, 2.697102e-07, , 2.202242e-06, 2, 7
134.8, 0.2747369, 2.830444e-07, , 2.31546e-06, 2, 7
135.2, 0.2766921, 2.974234e-07, , 2.434429e-06, 2, 7
135.6, 0.2787892, 3.147148e-07, , 2.560315e-06, 2, 6
136, 0.2807444, 3.299896e-07, , 2.692311e-06, 2, 6
136.4, 0.2828415, 3.4807e-07, , 2.831539e-06, 2, 6
136.8, 0.2849228, 3.667739e-07, , 2.978248e-06, 2, 6
137.2, 0.2869253, 3.857895e-07, , 3.132564e-06, 2, 6
137.6, 0.2889909, 4.066755e-07, , 3.295234e-06, 2, 6
138, 0.2909145, 4.270939e-07, , 3.466072e-06, 2, 6
138.4, 0.2928382, 4.486033e-07, , 3.645513e-06, 2, 6
138.8, 0.2948406, 4.718273e-07, , 3.834244e-06, 2, 6
139.2, 0.29678, 4.959864e-07, , 4.032639e-06, 2, 6
139.6, 0.2987983, 5.223277e-07, , 4.24157e-06, 2, 6
140, 0.3008481, 5.496042e-07, , 4.461411e-06, 2, 6
140.4, 0.3028979, 5.789069e-07, , 4.692974e-06, 2, 6
140.8, 0.3049319, 6.099241e-07, , 4.936944e-06, 2, 6
141.2, 0.3069186, 6.415648e-07, , 5.19357e-06, 2, 6
141.6, 0.309063, 6.778815e-07, , 5.464723e-06, 2, 6
142, 0.3110339, 7.134188e-07, , 5.75009e-06, 2, 6
142.4, 0.3128315, 7.475534e-07, , 6.049111e-06, 2, 6
142.8, 0.31401, 7.880785e-07, , 6.364343e-06, 1, 6
143.2, 0.3162189, 8.323443e-07, , 6.69728e-06, 1, 6
143.6, 0.3182701, 8.798833e-07, , 7.049234e-06, 1, 6
144, 0.3203213, 9.282016e-07, , 7.420515e-06, 1, 6
144.4, 0.3222147, 9.782344e-07, , 7.811808e-06, 1, 6
144.8, 0.3242658, 1.030294e-06, , 8.223926e-06, 1, 6
145.2, 0.326317, 1.086873e-06, , 8.658675e-06, 1, 6
145.6, 0.3282104, 1.140958e-06, , 9.115058e-06, 1, 6
146, 0.3301038, 1.202057e-06, , 9.595881e-06, 1, 6
146.4, 0.3319972, 1.265027e-06, , 1.010189e-05, 1, 6
146.8, 0.3338906, 1.334231e-06, , 1.063558e-05, 1, 6
147.2, 0.3362573, 1.412164e-06, , 1.120045e-05, 1, 6
147.6, 0.3381507, 1.484174e-06, , 1.179412e-05, 1, 6
148, 0.3400441, 1.565692e-06, , 1.24204e-05, 1, 6
148.4, 0.3420953, 1.653444e-06, , 1.308177e-05, 1, 6
148.8, 0.3441464, 1.745249e-06, , 1.377987e-05, 1, 6
149.2, 0.3461976, 1.843444e-06, , 1.451725e-05, 1, 6
149.6, 0.3482488, 1.950679e-06, , 1.529752e-05, 1, 6
150, 0.3501422, 2.051836e-06, , 1.611826e-05, 1, 6
150.4, 0.3521934, 2.167956e-06, , 1.698544e-05, 1, 6
150.8, 0.353929, 2.277685e-06, , 1.789651e-05, 1, 6
151.2, 0.3562957, 2.413912e-06, , 1.886208e-05, 1, 6
151.6, 0.3583469, 2.55497e-06, , 1.988407e-05, 1, 6
152, 0.3602403, 2.688547e-06, , 2.095949e-05, 1, 6
152.4, 0.3621337, 2.832255e-06, , 2.209239e-05, 1, 6
152.8, 0.3640271, 2.983756e-06, , 2.328589e-05, 1, 6
153.2, 0.3659204, 3.176374e-06, , 2.455644e-05, 1, 5
153.6, 0.3678138, 3.347859e-06, , 2.589558e-05, 1, 5
154, 0.369865, 3.53961e-06, , 2.731143e-05, 1, 5
154.4, 0.3719162, 3.737598e-06, , 2.880647e-05, 1, 5
154.8, 0.3738096, 3.941821e-06, , 3.038319e-05, 1, 5
155.2, 0.3760185, 4.16787e-06, , 3.205034e-05, 1, 5
155.6, 0.3782275, 4.414185e-06, , 3.381602e-05, 1, 5
