Experiment:, CHARACTERISTIC
Start date:, 15 January 2024
Start time:, 12:18:49 +00:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), V Range (), I Range ()
156, 0.3804365, 4.116424e-06, , 2.922272e-05, 1, 5
156.4, 0.3821721, 4.350268e-06, , 3.096283e-05, 1, 5
156.8, 0.3845388, 4.638675e-06, , 3.28183e-05, 1, 5
157.2, 0.3862744, 4.905256e-06, , 3.478041e-05, 1, 5
157.6, 0.3883256, 5.201457e-06, , 3.686099e-05, 1, 5
158, 0.3899034, 5.474275e-06, , 3.90507e-05, 1, 5
158.4, 0.3919546, 5.806332e-06, , 4.137323e-05, 1, 5
158.8, 0.3943213, 6.180482e-06, , 4.384542e-05, 1, 5
159.2, 0.3965303, 6.565545e-06, , 4.647164e-05, 1, 5
159.6, 0.3984237, 6.924104e-06, , 4.924128e-05, 1, 5
160, 0.4001593, 7.318521e-06, , 5.216869e-05, 1, 5
160.4, 0.4022104, 7.747233e-06, , 5.526758e-05, 1, 5
